hour,updated_type,updated_subtype,lat_long_bin,count
05:00,Hazard,On Road,"(41.7, -87.59)",10
05:00,Hazard,On Road,"(41.71, -87.69)",1
05:00,Hazard,On Road,"(41.71, -87.65)",1
05:00,Hazard,On Road,"(41.71, -87.64)",1
05:00,Hazard,On Road,"(41.71, -87.62)",8
05:00,Hazard,On Road,"(41.71, -87.61)",6
05:00,Hazard,On Road,"(41.71, -87.6)",11
05:00,Hazard,On Road,"(41.71, -87.59)",9
05:00,Hazard,On Road,"(41.71, -87.58)",2
05:00,Hazard,On Road,"(41.72, -87.68)",1
05:00,Hazard,On Road,"(41.72, -87.65)",1
05:00,Hazard,On Road,"(41.72, -87.63)",7
05:00,Hazard,On Road,"(41.72, -87.62)",14
05:00,Hazard,On Road,"(41.72, -87.59)",8
05:00,Hazard,On Road,"(41.72, -87.58)",3
05:00,Hazard,On Road,"(41.73, -87.63)",2
05:00,Hazard,On Road,"(41.73, -87.62)",11
05:00,Hazard,On Road,"(41.73, -87.6)",1
05:00,Hazard,On Road,"(41.73, -87.58)",2
05:00,Hazard,On Road,"(41.74, -87.72)",1
05:00,Hazard,On Road,"(41.74, -87.68)",1
05:00,Hazard,On Road,"(41.74, -87.67)",1
05:00,Hazard,On Road,"(41.74, -87.65)",3
05:00,Hazard,On Road,"(41.74, -87.63)",10
05:00,Hazard,On Road,"(41.74, -87.62)",6
05:00,Hazard,On Road,"(41.74, -87.57)",2
05:00,Hazard,On Road,"(41.75, -87.74)",5
05:00,Hazard,On Road,"(41.75, -87.63)",9
05:00,Hazard,On Road,"(41.75, -87.62)",3
05:00,Hazard,On Road,"(41.75, -87.61)",1
05:00,Hazard,On Road,"(41.75, -87.59)",2
05:00,Hazard,On Road,"(41.75, -87.58)",4
05:00,Hazard,On Road,"(41.75, -87.57)",2
05:00,Hazard,On Road,"(41.76, -87.7)",2
05:00,Hazard,On Road,"(41.76, -87.63)",8
05:00,Hazard,On Road,"(41.76, -87.62)",3
05:00,Hazard,On Road,"(41.76, -87.61)",3
05:00,Hazard,On Road,"(41.76, -87.6)",2
05:00,Hazard,On Road,"(41.76, -87.58)",1
05:00,Hazard,On Road,"(41.76, -87.57)",1
05:00,Hazard,On Road,"(41.76, -87.56)",2
05:00,Hazard,On Road,"(41.77, -87.74)",1
05:00,Hazard,On Road,"(41.77, -87.7)",1
05:00,Hazard,On Road,"(41.77, -87.69)",1
05:00,Hazard,On Road,"(41.77, -87.68)",3
05:00,Hazard,On Road,"(41.77, -87.66)",1
05:00,Hazard,On Road,"(41.77, -87.65)",3
05:00,Hazard,On Road,"(41.77, -87.63)",14
05:00,Hazard,On Road,"(41.77, -87.62)",5
05:00,Hazard,On Road,"(41.77, -87.61)",2
05:00,Hazard,On Road,"(41.77, -87.59)",2
05:00,Hazard,On Road,"(41.77, -87.58)",1
05:00,Hazard,On Road,"(41.77, -87.57)",1
05:00,Hazard,On Road,"(41.78, -87.8)",3
05:00,Hazard,On Road,"(41.78, -87.79)",1
05:00,Hazard,On Road,"(41.78, -87.77)",1
05:00,Hazard,On Road,"(41.78, -87.74)",1
05:00,Hazard,On Road,"(41.78, -87.72)",1
05:00,Hazard,On Road,"(41.78, -87.7)",1
05:00,Hazard,On Road,"(41.78, -87.69)",1
05:00,Hazard,On Road,"(41.78, -87.67)",2
05:00,Hazard,On Road,"(41.78, -87.63)",17
05:00,Hazard,On Road,"(41.78, -87.62)",1
05:00,Hazard,On Road,"(41.78, -87.59)",1
05:00,Hazard,On Road,"(41.78, -87.58)",10
05:00,Hazard,On Road,"(41.79, -87.8)",1
05:00,Hazard,On Road,"(41.79, -87.76)",1
05:00,Hazard,On Road,"(41.79, -87.74)",13
05:00,Hazard,On Road,"(41.79, -87.72)",1
05:00,Hazard,On Road,"(41.79, -87.67)",1
05:00,Hazard,On Road,"(41.79, -87.66)",1
05:00,Hazard,On Road,"(41.79, -87.65)",3
05:00,Hazard,On Road,"(41.79, -87.64)",1
05:00,Hazard,On Road,"(41.79, -87.63)",17
05:00,Hazard,On Road,"(41.79, -87.62)",1
05:00,Hazard,On Road,"(41.79, -87.6)",1
05:00,Hazard,On Road,"(41.79, -87.58)",4
05:00,Hazard,On Road,"(41.8, -87.76)",1
05:00,Hazard,On Road,"(41.8, -87.75)",3
05:00,Hazard,On Road,"(41.8, -87.74)",4
05:00,Hazard,On Road,"(41.8, -87.73)",1
05:00,Hazard,On Road,"(41.8, -87.72)",1
05:00,Hazard,On Road,"(41.8, -87.67)",2
05:00,Hazard,On Road,"(41.8, -87.66)",1
05:00,Hazard,On Road,"(41.8, -87.64)",1
05:00,Hazard,On Road,"(41.8, -87.63)",17
05:00,Hazard,On Road,"(41.8, -87.6)",2
05:00,Hazard,On Road,"(41.8, -87.59)",4
05:00,Hazard,On Road,"(41.8, -87.58)",1
05:00,Hazard,On Road,"(41.81, -87.76)",1
05:00,Hazard,On Road,"(41.81, -87.75)",7
05:00,Hazard,On Road,"(41.81, -87.74)",3
05:00,Hazard,On Road,"(41.81, -87.72)",1
05:00,Hazard,On Road,"(41.81, -87.71)",1
05:00,Hazard,On Road,"(41.81, -87.7)",2
05:00,Hazard,On Road,"(41.81, -87.67)",1
05:00,Hazard,On Road,"(41.81, -87.66)",3
05:00,Hazard,On Road,"(41.81, -87.65)",1
05:00,Hazard,On Road,"(41.81, -87.63)",40
05:00,Hazard,On Road,"(41.81, -87.62)",1
05:00,Hazard,On Road,"(41.81, -87.61)",1
05:00,Hazard,On Road,"(41.81, -87.6)",2
05:00,Hazard,On Road,"(41.81, -87.59)",4
05:00,Hazard,On Road,"(41.81, -87.58)",2
05:00,Hazard,On Road,"(41.82, -87.75)",5
05:00,Hazard,On Road,"(41.82, -87.74)",18
05:00,Hazard,On Road,"(41.82, -87.73)",9
05:00,Hazard,On Road,"(41.82, -87.72)",14
05:00,Hazard,On Road,"(41.82, -87.7)",1
05:00,Hazard,On Road,"(41.82, -87.69)",1
05:00,Hazard,On Road,"(41.82, -87.68)",2
05:00,Hazard,On Road,"(41.82, -87.67)",12
05:00,Hazard,On Road,"(41.82, -87.63)",19
05:00,Hazard,On Road,"(41.82, -87.62)",1
05:00,Hazard,On Road,"(41.82, -87.61)",1
05:00,Hazard,On Road,"(41.82, -87.6)",2
05:00,Hazard,On Road,"(41.83, -87.72)",8
05:00,Hazard,On Road,"(41.83, -87.71)",19
05:00,Hazard,On Road,"(41.83, -87.7)",15
05:00,Hazard,On Road,"(41.83, -87.69)",5
05:00,Hazard,On Road,"(41.83, -87.68)",3
05:00,Hazard,On Road,"(41.83, -87.66)",1
05:00,Hazard,On Road,"(41.83, -87.65)",1
05:00,Hazard,On Road,"(41.83, -87.63)",13
05:00,Hazard,On Road,"(41.83, -87.61)",2
05:00,Hazard,On Road,"(41.83, -87.6)",2
05:00,Hazard,On Road,"(41.84, -87.69)",1
05:00,Hazard,On Road,"(41.84, -87.68)",3
05:00,Hazard,On Road,"(41.84, -87.67)",8
05:00,Hazard,On Road,"(41.84, -87.66)",12
05:00,Hazard,On Road,"(41.84, -87.65)",4
05:00,Hazard,On Road,"(41.84, -87.63)",29
05:00,Hazard,On Road,"(41.84, -87.61)",9
05:00,Hazard,On Road,"(41.85, -87.73)",2
05:00,Hazard,On Road,"(41.85, -87.72)",2
05:00,Hazard,On Road,"(41.85, -87.71)",3
05:00,Hazard,On Road,"(41.85, -87.68)",1
05:00,Hazard,On Road,"(41.85, -87.65)",20
05:00,Hazard,On Road,"(41.85, -87.64)",28
05:00,Hazard,On Road,"(41.85, -87.63)",19
05:00,Hazard,On Road,"(41.85, -87.62)",6
05:00,Hazard,On Road,"(41.85, -87.61)",8
05:00,Hazard,On Road,"(41.86, -87.71)",1
05:00,Hazard,On Road,"(41.86, -87.7)",1
05:00,Hazard,On Road,"(41.86, -87.69)",1
05:00,Hazard,On Road,"(41.86, -87.68)",1
05:00,Hazard,On Road,"(41.86, -87.67)",5
05:00,Hazard,On Road,"(41.86, -87.66)",1
05:00,Hazard,On Road,"(41.86, -87.65)",3
05:00,Hazard,On Road,"(41.86, -87.64)",32
05:00,Hazard,On Road,"(41.86, -87.62)",5
05:00,Hazard,On Road,"(41.87, -87.78)",1
05:00,Hazard,On Road,"(41.87, -87.77)",6
05:00,Hazard,On Road,"(41.87, -87.76)",6
05:00,Hazard,On Road,"(41.87, -87.75)",8
05:00,Hazard,On Road,"(41.87, -87.74)",4
05:00,Hazard,On Road,"(41.87, -87.73)",10
05:00,Hazard,On Road,"(41.87, -87.72)",13
05:00,Hazard,On Road,"(41.87, -87.71)",8
05:00,Hazard,On Road,"(41.87, -87.7)",3
05:00,Hazard,On Road,"(41.87, -87.69)",1
05:00,Hazard,On Road,"(41.87, -87.67)",1
05:00,Hazard,On Road,"(41.87, -87.65)",38
05:00,Hazard,On Road,"(41.87, -87.64)",26
05:00,Hazard,On Road,"(41.87, -87.63)",8
05:00,Hazard,On Road,"(41.87, -87.62)",16
05:00,Hazard,On Road,"(41.88, -87.77)",1
05:00,Hazard,On Road,"(41.88, -87.76)",1
05:00,Hazard,On Road,"(41.88, -87.75)",2
05:00,Hazard,On Road,"(41.88, -87.74)",2
05:00,Hazard,On Road,"(41.88, -87.73)",1
05:00,Hazard,On Road,"(41.88, -87.71)",3
05:00,Hazard,On Road,"(41.88, -87.7)",10
05:00,Hazard,On Road,"(41.88, -87.69)",9
05:00,Hazard,On Road,"(41.88, -87.68)",15
05:00,Hazard,On Road,"(41.88, -87.67)",44
05:00,Hazard,On Road,"(41.88, -87.66)",14
05:00,Hazard,On Road,"(41.88, -87.65)",58
05:00,Hazard,On Road,"(41.88, -87.64)",18
05:00,Hazard,On Road,"(41.88, -87.63)",6
05:00,Hazard,On Road,"(41.88, -87.62)",9
05:00,Hazard,On Road,"(41.88, -87.61)",2
05:00,Hazard,On Road,"(41.89, -87.76)",1
05:00,Hazard,On Road,"(41.89, -87.75)",2
05:00,Hazard,On Road,"(41.89, -87.74)",1
05:00,Hazard,On Road,"(41.89, -87.72)",2
05:00,Hazard,On Road,"(41.89, -87.71)",3
05:00,Hazard,On Road,"(41.89, -87.7)",2
05:00,Hazard,On Road,"(41.89, -87.69)",1
05:00,Hazard,On Road,"(41.89, -87.67)",5
05:00,Hazard,On Road,"(41.89, -87.66)",6
05:00,Hazard,On Road,"(41.89, -87.65)",61
05:00,Hazard,On Road,"(41.89, -87.64)",16
05:00,Hazard,On Road,"(41.89, -87.63)",15
05:00,Hazard,On Road,"(41.89, -87.62)",8
05:00,Hazard,On Road,"(41.89, -87.61)",3
05:00,Hazard,On Road,"(41.9, -87.77)",1
05:00,Hazard,On Road,"(41.9, -87.76)",1
05:00,Hazard,On Road,"(41.9, -87.75)",4
05:00,Hazard,On Road,"(41.9, -87.72)",3
05:00,Hazard,On Road,"(41.9, -87.71)",3
05:00,Hazard,On Road,"(41.9, -87.7)",1
05:00,Hazard,On Road,"(41.9, -87.69)",4
05:00,Hazard,On Road,"(41.9, -87.68)",2
05:00,Hazard,On Road,"(41.9, -87.67)",2
05:00,Hazard,On Road,"(41.9, -87.66)",22
05:00,Hazard,On Road,"(41.9, -87.65)",2
05:00,Hazard,On Road,"(41.9, -87.64)",4
05:00,Hazard,On Road,"(41.9, -87.63)",5
05:00,Hazard,On Road,"(41.9, -87.62)",10
05:00,Hazard,On Road,"(41.91, -87.79)",1
05:00,Hazard,On Road,"(41.91, -87.77)",1
05:00,Hazard,On Road,"(41.91, -87.76)",3
05:00,Hazard,On Road,"(41.91, -87.75)",1
05:00,Hazard,On Road,"(41.91, -87.7)",3
05:00,Hazard,On Road,"(41.91, -87.68)",2
05:00,Hazard,On Road,"(41.91, -87.67)",15
05:00,Hazard,On Road,"(41.91, -87.66)",14
05:00,Hazard,On Road,"(41.91, -87.65)",3
05:00,Hazard,On Road,"(41.91, -87.64)",1
05:00,Hazard,On Road,"(41.91, -87.63)",6
05:00,Hazard,On Road,"(41.92, -87.78)",3
05:00,Hazard,On Road,"(41.92, -87.77)",4
05:00,Hazard,On Road,"(41.92, -87.76)",3
05:00,Hazard,On Road,"(41.92, -87.73)",1
05:00,Hazard,On Road,"(41.92, -87.72)",2
05:00,Hazard,On Road,"(41.92, -87.71)",1
05:00,Hazard,On Road,"(41.92, -87.7)",8
05:00,Hazard,On Road,"(41.92, -87.69)",5
05:00,Hazard,On Road,"(41.92, -87.68)",12
05:00,Hazard,On Road,"(41.92, -87.67)",28
05:00,Hazard,On Road,"(41.92, -87.66)",2
05:00,Hazard,On Road,"(41.92, -87.65)",1
05:00,Hazard,On Road,"(41.92, -87.63)",5
05:00,Hazard,On Road,"(41.93, -87.81)",3
05:00,Hazard,On Road,"(41.93, -87.8)",1
05:00,Hazard,On Road,"(41.93, -87.78)",1
05:00,Hazard,On Road,"(41.93, -87.76)",2
05:00,Hazard,On Road,"(41.93, -87.75)",4
05:00,Hazard,On Road,"(41.93, -87.73)",1
05:00,Hazard,On Road,"(41.93, -87.72)",2
05:00,Hazard,On Road,"(41.93, -87.71)",2
05:00,Hazard,On Road,"(41.93, -87.7)",8
05:00,Hazard,On Road,"(41.93, -87.69)",17
05:00,Hazard,On Road,"(41.93, -87.68)",4
05:00,Hazard,On Road,"(41.93, -87.67)",3
05:00,Hazard,On Road,"(41.93, -87.65)",3
05:00,Hazard,On Road,"(41.93, -87.63)",5
05:00,Hazard,On Road,"(41.94, -87.83)",2
05:00,Hazard,On Road,"(41.94, -87.82)",1
05:00,Hazard,On Road,"(41.94, -87.81)",2
05:00,Hazard,On Road,"(41.94, -87.75)",5
05:00,Hazard,On Road,"(41.94, -87.73)",1
05:00,Hazard,On Road,"(41.94, -87.72)",10
05:00,Hazard,On Road,"(41.94, -87.71)",21
05:00,Hazard,On Road,"(41.94, -87.7)",4
05:00,Hazard,On Road,"(41.94, -87.69)",2
05:00,Hazard,On Road,"(41.94, -87.67)",11
05:00,Hazard,On Road,"(41.94, -87.66)",1
05:00,Hazard,On Road,"(41.94, -87.65)",5
05:00,Hazard,On Road,"(41.94, -87.64)",12
05:00,Hazard,On Road,"(41.94, -87.63)",1
05:00,Hazard,On Road,"(41.95, -87.9)",1
05:00,Hazard,On Road,"(41.95, -87.84)",3
05:00,Hazard,On Road,"(41.95, -87.8)",2
05:00,Hazard,On Road,"(41.95, -87.78)",2
05:00,Hazard,On Road,"(41.95, -87.77)",3
05:00,Hazard,On Road,"(41.95, -87.75)",3
05:00,Hazard,On Road,"(41.95, -87.74)",1
05:00,Hazard,On Road,"(41.95, -87.73)",18
05:00,Hazard,On Road,"(41.95, -87.72)",15
05:00,Hazard,On Road,"(41.95, -87.71)",6
05:00,Hazard,On Road,"(41.95, -87.69)",7
05:00,Hazard,On Road,"(41.95, -87.67)",5
05:00,Hazard,On Road,"(41.95, -87.66)",1
05:00,Hazard,On Road,"(41.95, -87.65)",5
05:00,Hazard,On Road,"(41.95, -87.64)",9
05:00,Hazard,On Road,"(41.96, -87.92)",1
05:00,Hazard,On Road,"(41.96, -87.78)",1
05:00,Hazard,On Road,"(41.96, -87.77)",1
05:00,Hazard,On Road,"(41.96, -87.76)",1
05:00,Hazard,On Road,"(41.96, -87.75)",11
05:00,Hazard,On Road,"(41.96, -87.74)",25
05:00,Hazard,On Road,"(41.96, -87.73)",6
05:00,Hazard,On Road,"(41.96, -87.72)",1
05:00,Hazard,On Road,"(41.96, -87.71)",1
05:00,Hazard,On Road,"(41.96, -87.7)",1
05:00,Hazard,On Road,"(41.96, -87.69)",4
05:00,Hazard,On Road,"(41.96, -87.68)",1
05:00,Hazard,On Road,"(41.96, -87.67)",5
05:00,Hazard,On Road,"(41.96, -87.65)",5
05:00,Hazard,On Road,"(41.96, -87.64)",1
05:00,Hazard,On Road,"(41.97, -87.85)",3
05:00,Hazard,On Road,"(41.97, -87.77)",10
05:00,Hazard,On Road,"(41.97, -87.76)",15
05:00,Hazard,On Road,"(41.97, -87.75)",15
05:00,Hazard,On Road,"(41.97, -87.74)",3
05:00,Hazard,On Road,"(41.97, -87.73)",2
05:00,Hazard,On Road,"(41.97, -87.71)",2
05:00,Hazard,On Road,"(41.97, -87.7)",1
05:00,Hazard,On Road,"(41.97, -87.69)",3
05:00,Hazard,On Road,"(41.97, -87.68)",4
05:00,Hazard,On Road,"(41.97, -87.66)",6
05:00,Hazard,On Road,"(41.97, -87.65)",5
05:00,Hazard,On Road,"(41.98, -87.91)",2
05:00,Hazard,On Road,"(41.98, -87.9)",2
05:00,Hazard,On Road,"(41.98, -87.89)",4
05:00,Hazard,On Road,"(41.98, -87.88)",3
05:00,Hazard,On Road,"(41.98, -87.84)",15
05:00,Hazard,On Road,"(41.98, -87.83)",7
05:00,Hazard,On Road,"(41.98, -87.82)",12
05:00,Hazard,On Road,"(41.98, -87.81)",18
05:00,Hazard,On Road,"(41.98, -87.8)",6
05:00,Hazard,On Road,"(41.98, -87.79)",7
05:00,Hazard,On Road,"(41.98, -87.78)",8
05:00,Hazard,On Road,"(41.98, -87.75)",5
05:00,Hazard,On Road,"(41.98, -87.71)",1
05:00,Hazard,On Road,"(41.98, -87.7)",1
05:00,Hazard,On Road,"(41.98, -87.69)",2
05:00,Hazard,On Road,"(41.98, -87.68)",5
05:00,Hazard,On Road,"(41.98, -87.67)",3
05:00,Hazard,On Road,"(41.98, -87.66)",6
05:00,Hazard,On Road,"(41.98, -87.65)",5
05:00,Hazard,On Road,"(41.99, -87.82)",2
05:00,Hazard,On Road,"(41.99, -87.81)",2
05:00,Hazard,On Road,"(41.99, -87.79)",2
05:00,Hazard,On Road,"(41.99, -87.75)",8
05:00,Hazard,On Road,"(41.99, -87.72)",1
05:00,Hazard,On Road,"(41.99, -87.71)",4
05:00,Hazard,On Road,"(41.99, -87.7)",5
05:00,Hazard,On Road,"(41.99, -87.69)",2
05:00,Hazard,On Road,"(41.99, -87.68)",1
05:00,Hazard,On Road,"(41.99, -87.67)",1
05:00,Hazard,On Road,"(41.99, -87.66)",10
05:00,Hazard,On Road,"(42.0, -87.81)",2
05:00,Hazard,On Road,"(42.0, -87.79)",1
05:00,Hazard,On Road,"(42.0, -87.78)",2
05:00,Hazard,On Road,"(42.0, -87.77)",2
05:00,Hazard,On Road,"(42.0, -87.76)",1
05:00,Hazard,On Road,"(42.0, -87.73)",4
05:00,Hazard,On Road,"(42.0, -87.7)",1
05:00,Hazard,On Road,"(42.0, -87.68)",2
05:00,Hazard,On Road,"(42.0, -87.66)",3
05:00,Hazard,On Road,"(42.01, -87.9)",2
05:00,Hazard,On Road,"(42.01, -87.76)",1
05:00,Hazard,On Road,"(42.01, -87.7)",2
05:00,Hazard,On Road,"(42.01, -87.69)",4
05:00,Hazard,On Road,"(42.01, -87.68)",3
05:00,Hazard,On Road,"(42.01, -87.67)",1
05:00,Hazard,On Road,"(42.02, -87.69)",1
05:00,Hazard,On Road,"(42.02, -87.68)",1
05:00,Hazard,On Shoulder,"(41.65, -87.58)",30
05:00,Hazard,On Shoulder,"(41.66, -87.62)",1
05:00,Hazard,On Shoulder,"(41.66, -87.59)",35
05:00,Hazard,On Shoulder,"(41.66, -87.58)",2
05:00,Hazard,On Shoulder,"(41.66, -87.56)",1
05:00,Hazard,On Shoulder,"(41.67, -87.6)",47
05:00,Hazard,On Shoulder,"(41.67, -87.59)",15
05:00,Hazard,On Shoulder,"(41.68, -87.66)",1
05:00,Hazard,On Shoulder,"(41.68, -87.6)",28
05:00,Hazard,On Shoulder,"(41.69, -87.68)",2
05:00,Hazard,On Shoulder,"(41.69, -87.67)",1
05:00,Hazard,On Shoulder,"(41.69, -87.66)",1
05:00,Hazard,On Shoulder,"(41.69, -87.6)",30
05:00,Hazard,On Shoulder,"(41.7, -87.66)",1
05:00,Hazard,On Shoulder,"(41.7, -87.6)",15
05:00,Hazard,On Shoulder,"(41.7, -87.59)",27
05:00,Hazard,On Shoulder,"(41.7, -87.56)",1
05:00,Hazard,On Shoulder,"(41.71, -87.65)",1
05:00,Hazard,On Shoulder,"(41.71, -87.62)",25
05:00,Hazard,On Shoulder,"(41.71, -87.61)",38
05:00,Hazard,On Shoulder,"(41.71, -87.6)",33
05:00,Hazard,On Shoulder,"(41.71, -87.59)",23
05:00,Hazard,On Shoulder,"(41.71, -87.58)",3
05:00,Hazard,On Shoulder,"(41.71, -87.56)",1
05:00,Hazard,On Shoulder,"(41.72, -87.64)",2
05:00,Hazard,On Shoulder,"(41.72, -87.63)",3
05:00,Hazard,On Shoulder,"(41.72, -87.62)",26
05:00,Hazard,On Shoulder,"(41.72, -87.6)",1
05:00,Hazard,On Shoulder,"(41.72, -87.59)",2
05:00,Hazard,On Shoulder,"(41.72, -87.58)",1
05:00,Hazard,On Shoulder,"(41.73, -87.62)",28
05:00,Hazard,On Shoulder,"(41.73, -87.56)",1
05:00,Hazard,On Shoulder,"(41.74, -87.63)",22
05:00,Hazard,On Shoulder,"(41.74, -87.62)",17
05:00,Hazard,On Shoulder,"(41.74, -87.57)",3
05:00,Hazard,On Shoulder,"(41.75, -87.63)",24
05:00,Hazard,On Shoulder,"(41.75, -87.62)",13
05:00,Hazard,On Shoulder,"(41.75, -87.59)",1
05:00,Hazard,On Shoulder,"(41.75, -87.58)",1
05:00,Hazard,On Shoulder,"(41.76, -87.66)",1
05:00,Hazard,On Shoulder,"(41.76, -87.63)",30
05:00,Hazard,On Shoulder,"(41.76, -87.6)",4
05:00,Hazard,On Shoulder,"(41.76, -87.59)",1
05:00,Hazard,On Shoulder,"(41.77, -87.63)",25
05:00,Hazard,On Shoulder,"(41.77, -87.62)",2
05:00,Hazard,On Shoulder,"(41.77, -87.61)",2
05:00,Hazard,On Shoulder,"(41.77, -87.57)",1
05:00,Hazard,On Shoulder,"(41.78, -87.74)",2
05:00,Hazard,On Shoulder,"(41.78, -87.63)",31
05:00,Hazard,On Shoulder,"(41.78, -87.58)",2
05:00,Hazard,On Shoulder,"(41.78, -87.57)",2
05:00,Hazard,On Shoulder,"(41.79, -87.76)",1
05:00,Hazard,On Shoulder,"(41.79, -87.74)",4
05:00,Hazard,On Shoulder,"(41.79, -87.68)",1
05:00,Hazard,On Shoulder,"(41.79, -87.63)",35
05:00,Hazard,On Shoulder,"(41.79, -87.62)",1
05:00,Hazard,On Shoulder,"(41.79, -87.58)",5
05:00,Hazard,On Shoulder,"(41.8, -87.8)",2
05:00,Hazard,On Shoulder,"(41.8, -87.63)",35
05:00,Hazard,On Shoulder,"(41.81, -87.76)",7
05:00,Hazard,On Shoulder,"(41.81, -87.75)",4
05:00,Hazard,On Shoulder,"(41.81, -87.68)",1
05:00,Hazard,On Shoulder,"(41.81, -87.66)",1
05:00,Hazard,On Shoulder,"(41.81, -87.63)",46
05:00,Hazard,On Shoulder,"(41.81, -87.6)",1
05:00,Hazard,On Shoulder,"(41.81, -87.59)",3
05:00,Hazard,On Shoulder,"(41.82, -87.75)",14
05:00,Hazard,On Shoulder,"(41.82, -87.74)",22
05:00,Hazard,On Shoulder,"(41.82, -87.73)",35
05:00,Hazard,On Shoulder,"(41.82, -87.72)",23
05:00,Hazard,On Shoulder,"(41.82, -87.63)",52
05:00,Hazard,On Shoulder,"(41.82, -87.61)",1
05:00,Hazard,On Shoulder,"(41.82, -87.6)",9
05:00,Hazard,On Shoulder,"(41.82, -87.59)",1
05:00,Hazard,On Shoulder,"(41.83, -87.72)",8
05:00,Hazard,On Shoulder,"(41.83, -87.71)",35
05:00,Hazard,On Shoulder,"(41.83, -87.7)",24
05:00,Hazard,On Shoulder,"(41.83, -87.69)",17
05:00,Hazard,On Shoulder,"(41.83, -87.63)",36
05:00,Hazard,On Shoulder,"(41.83, -87.61)",8
05:00,Hazard,On Shoulder,"(41.83, -87.6)",3
05:00,Hazard,On Shoulder,"(41.84, -87.72)",1
05:00,Hazard,On Shoulder,"(41.84, -87.69)",2
05:00,Hazard,On Shoulder,"(41.84, -87.68)",20
05:00,Hazard,On Shoulder,"(41.84, -87.67)",26
05:00,Hazard,On Shoulder,"(41.84, -87.66)",22
05:00,Hazard,On Shoulder,"(41.84, -87.65)",13
05:00,Hazard,On Shoulder,"(41.84, -87.63)",45
05:00,Hazard,On Shoulder,"(41.84, -87.61)",14
05:00,Hazard,On Shoulder,"(41.85, -87.65)",31
05:00,Hazard,On Shoulder,"(41.85, -87.64)",35
05:00,Hazard,On Shoulder,"(41.85, -87.63)",37
05:00,Hazard,On Shoulder,"(41.85, -87.62)",28
05:00,Hazard,On Shoulder,"(41.85, -87.61)",31
05:00,Hazard,On Shoulder,"(41.86, -87.65)",3
05:00,Hazard,On Shoulder,"(41.86, -87.64)",18
05:00,Hazard,On Shoulder,"(41.86, -87.63)",1
05:00,Hazard,On Shoulder,"(41.86, -87.62)",10
05:00,Hazard,On Shoulder,"(41.87, -87.78)",10
05:00,Hazard,On Shoulder,"(41.87, -87.77)",30
05:00,Hazard,On Shoulder,"(41.87, -87.76)",13
05:00,Hazard,On Shoulder,"(41.87, -87.75)",25
05:00,Hazard,On Shoulder,"(41.87, -87.74)",22
05:00,Hazard,On Shoulder,"(41.87, -87.73)",36
05:00,Hazard,On Shoulder,"(41.87, -87.72)",19
05:00,Hazard,On Shoulder,"(41.87, -87.71)",15
05:00,Hazard,On Shoulder,"(41.87, -87.7)",3
05:00,Hazard,On Shoulder,"(41.87, -87.65)",27
05:00,Hazard,On Shoulder,"(41.87, -87.64)",47
05:00,Hazard,On Shoulder,"(41.87, -87.63)",1
05:00,Hazard,On Shoulder,"(41.87, -87.62)",5
05:00,Hazard,On Shoulder,"(41.88, -87.7)",23
05:00,Hazard,On Shoulder,"(41.88, -87.69)",17
05:00,Hazard,On Shoulder,"(41.88, -87.68)",30
05:00,Hazard,On Shoulder,"(41.88, -87.67)",32
05:00,Hazard,On Shoulder,"(41.88, -87.66)",25
05:00,Hazard,On Shoulder,"(41.88, -87.65)",48
05:00,Hazard,On Shoulder,"(41.88, -87.64)",14
05:00,Hazard,On Shoulder,"(41.88, -87.63)",2
05:00,Hazard,On Shoulder,"(41.88, -87.62)",6
05:00,Hazard,On Shoulder,"(41.89, -87.7)",1
05:00,Hazard,On Shoulder,"(41.89, -87.66)",3
05:00,Hazard,On Shoulder,"(41.89, -87.65)",51
05:00,Hazard,On Shoulder,"(41.89, -87.64)",8
05:00,Hazard,On Shoulder,"(41.89, -87.63)",1
05:00,Hazard,On Shoulder,"(41.89, -87.62)",2
05:00,Hazard,On Shoulder,"(41.89, -87.61)",6
05:00,Hazard,On Shoulder,"(41.9, -87.74)",1
05:00,Hazard,On Shoulder,"(41.9, -87.66)",47
05:00,Hazard,On Shoulder,"(41.9, -87.62)",11
05:00,Hazard,On Shoulder,"(41.91, -87.75)",1
05:00,Hazard,On Shoulder,"(41.91, -87.69)",1
05:00,Hazard,On Shoulder,"(41.91, -87.67)",12
05:00,Hazard,On Shoulder,"(41.91, -87.66)",21
05:00,Hazard,On Shoulder,"(41.91, -87.65)",1
05:00,Hazard,On Shoulder,"(41.91, -87.63)",10
05:00,Hazard,On Shoulder,"(41.91, -87.62)",3
05:00,Hazard,On Shoulder,"(41.92, -87.68)",29
05:00,Hazard,On Shoulder,"(41.92, -87.67)",20
05:00,Hazard,On Shoulder,"(41.92, -87.63)",15
05:00,Hazard,On Shoulder,"(41.93, -87.71)",1
05:00,Hazard,On Shoulder,"(41.93, -87.7)",13
05:00,Hazard,On Shoulder,"(41.93, -87.69)",23
05:00,Hazard,On Shoulder,"(41.93, -87.68)",3
05:00,Hazard,On Shoulder,"(41.93, -87.64)",1
05:00,Hazard,On Shoulder,"(41.93, -87.63)",20
05:00,Hazard,On Shoulder,"(41.94, -87.84)",2
05:00,Hazard,On Shoulder,"(41.94, -87.72)",8
05:00,Hazard,On Shoulder,"(41.94, -87.71)",27
